order_id,order_date,customer_id,product_name,category,quantity,unit_price,discount,total_sales,region
3616,2021-04-09,C250,Bread,Grocery,2,3.28,0.21,5.18,Middle East
3617,2024-05-25,C1480,Football,Sports,5,37.74,0.09,171.72,Middle East
3618,2021-08-15,C1395,Wallet,Accessories,2,49.89,0.1,89.8,North America
3619,2023-09-07,C292,Smartphone,Electronics,1,1126.66,0.26,833.73,North America
3620,2022-11-15,C1016,Milk,Grocery,6,16.75,0.19,81.41,Middle East
3621,2022-08-11,C1344,Vase,Home Decor,8,109.97,0.04,844.57,Europe
3622,2023-07-30,C1579,Perfume,Beauty,1,98.35,0.25,73.76,Middle East
3623,2022-08-02,C77,Jacket,Clothing,1,132.48,0.27,96.71,North America
3624,2021-07-27,C1860,Face Cream,Beauty,9,105.25,0.08,871.47,Middle East
3625,2023-06-30,C1339,Belt,Accessories,5,31.67,0.05,150.43,North America
3626,2023-06-09,C1742,T-Shirt,Clothing,5,83.33,0.25,312.49,Asia Pacific
3627,2024-03-08,C1291,Foundation,Beauty,2,12.31,0.15,20.93,North America
3628,2024-02-21,C1225,Wallet,Accessories,7,66.32,0.25,348.18,Middle East
3629,2022-01-19,C246,Serum,Beauty,3,26.97,0.13,70.39,Europe
3630,2022-10-04,C1997,Handbag,Accessories,3,53.37,0.22,124.89,Middle East
3631,2023-10-02,C1324,Serum,Beauty,4,48.91,0.0,195.64,Middle East
3632,2022-11-08,C15,Rug,Home Decor,3,184.75,0.18,454.49,Europe
3633,2021-12-13,C419,Dress,Clothing,9,84.81,0.3,534.3,Asia Pacific
3634,2023-02-04,C563,Headphones,Electronics,1,1002.5,0.02,982.45,Middle East
3635,2021-06-01,C486,Smartphone,Electronics,7,1341.52,0.26,6949.07,North America
3636,2022-12-03,C529,Lipstick,Beauty,4,95.69,0.14,329.17,Asia Pacific
3637,2021-06-09,C259,Comics,Books,1,38.28,0.2,30.62,North America
3638,2024-11-25,C310,Cricket Bat,Sports,5,38.81,0.19,157.18,Asia Pacific
3639,2023-01-18,C307,Wallet,Accessories,1,21.7,0.29,15.41,Middle East
3640,2022-07-06,C1047,Comics,Books,7,17.71,0.15,105.37,Europe
3641,2022-07-30,C223,Rice,Grocery,1,4.08,0.09,3.71,Asia Pacific
3642,2021-10-24,C154,Smartphone,Electronics,1,655.59,0.21,517.92,Europe
3643,2024-04-19,C1556,Perfume,Beauty,5,115.36,0.23,444.14,North America
3644,2024-02-29,C247,Tablet,Electronics,7,1213.04,0.06,7981.8,Asia Pacific
3645,2022-11-22,C1763,Wallet,Accessories,8,25.55,0.27,149.21,North America
3646,2021-09-01,C888,Handbag,Accessories,4,7.38,0.24,22.44,Middle East
3647,2023-06-01,C1693,Cap,Accessories,3,62.57,0.06,176.45,Middle East
3648,2023-07-24,C284,Sunglasses,Accessories,8,60.73,0.24,369.24,Middle East
3649,2022-06-07,C1940,Smartphone,Electronics,4,772.74,0.06,2905.5,Asia Pacific
3650,2024-05-05,C429,Tennis Racket,Sports,3,102.99,0.01,305.88,Asia Pacific
3651,2021-11-24,C843,Vase,Home Decor,6,106.05,0.17,528.13,North America
3652,2023-07-06,C1847,Notebook,Books,5,19.67,0.16,82.61,North America
3653,2023-08-08,C1312,Smartphone,Electronics,4,1390.97,0.1,5007.49,North America
3654,2024-04-01,C208,Laptop,Electronics,4,218.06,0.17,723.96,Europe
3655,2024-09-24,C498,Textbook,Books,4,18.34,0.02,71.89,North America
3656,2023-09-24,C1124,Pasta,Grocery,8,9.37,0.12,65.96,North America
3657,2022-04-15,C373,Comics,Books,7,29.55,0.26,153.07,Asia Pacific
3658,2022-09-19,C531,Bread,Grocery,4,2.08,0.11,7.4,Middle East
3659,2023-12-03,C436,Vase,Home Decor,3,101.82,0.05,290.19,Middle East
3660,2022-07-10,C1411,Rug,Home Decor,8,90.27,0.26,534.4,Europe
3661,2021-03-02,C328,Dress,Clothing,7,96.25,0.16,565.95,Middle East
3662,2021-10-01,C1085,Magazine,Books,2,17.67,0.27,25.8,North America
3663,2023-05-12,C1572,Eggs,Grocery,2,9.56,0.14,16.44,Middle East
3664,2024-04-18,C1147,Headphones,Electronics,7,1038.92,0.04,6981.54,Asia Pacific
3665,2023-10-09,C1946,Textbook,Books,4,21.8,0.06,81.97,Europe
3666,2023-01-01,C643,Smartphone,Electronics,1,291.94,0.23,224.79,Middle East
3667,2021-03-25,C261,Dress,Clothing,9,129.54,0.16,979.32,North America
3668,2023-12-26,C576,Sunglasses,Accessories,4,38.38,0.21,121.28,Middle East
3669,2021-08-19,C1776,Smartwatch,Electronics,2,1446.32,0.06,2719.08,Asia Pacific
3670,2021-12-11,C1280,Wallet,Accessories,5,23.46,0.13,102.05,Europe
3671,2021-12-24,C157,Jeans,Clothing,8,112.86,0.01,893.85,Middle East
3672,2024-06-04,C1975,Cap,Accessories,6,29.27,0.23,135.23,North America
3673,2021-03-19,C448,Milk,Grocery,2,16.79,0.04,32.24,Europe
3674,2021-07-05,C302,Eggs,Grocery,9,8.75,0.11,70.09,Europe
3675,2022-06-16,C866,Smartwatch,Electronics,2,752.41,0.03,1459.68,Asia Pacific
3676,2023-01-31,C949,Serum,Beauty,5,93.0,0.29,330.15,North America
3677,2024-02-13,C87,Laptop,Electronics,1,1101.14,0.22,858.89,North America
3678,2024-08-01,C264,Tennis Racket,Sports,1,94.31,0.23,72.62,Middle East
3679,2022-07-03,C590,Tablet,Electronics,6,1148.4,0.21,5443.42,Asia Pacific
3680,2021-10-19,C1546,Yoga Mat,Sports,2,272.73,0.12,480.0,Middle East
3681,2022-08-17,C105,Laptop,Electronics,5,205.1,0.04,984.48,Asia Pacific
3682,2021-03-28,C493,Smartphone,Electronics,9,1467.22,0.19,10696.03,Middle East
3683,2024-11-06,C1542,Headphones,Electronics,2,1219.13,0.26,1804.31,Asia Pacific
3684,2022-03-26,C1580,Handbag,Accessories,5,54.02,0.28,194.47,North America
3685,2024-03-07,C926,Hoodie,Clothing,2,128.4,0.1,231.12,Europe
3686,2024-06-12,C1799,Rug,Home Decor,1,164.64,0.18,135.0,North America
3687,2023-09-05,C1319,Headphones,Electronics,3,366.24,0.22,857.0,Europe
3688,2021-08-09,C497,Notebook,Books,7,33.34,0.02,228.71,North America
3689,2021-09-04,C901,Lamp,Home Decor,7,198.72,0.04,1335.4,Europe
3690,2022-04-21,C1888,Serum,Beauty,7,58.55,0.02,401.65,Europe
3691,2022-04-07,C1599,Rug,Home Decor,6,102.46,0.22,479.51,North America
3692,2023-01-18,C1620,Smartphone,Electronics,6,518.28,0.11,2767.62,Middle East
3693,2023-01-03,C1074,Tennis Racket,Sports,4,238.23,0.17,790.92,North America
3694,2024-02-24,C724,Cap,Accessories,5,36.89,0.18,151.25,Europe
3695,2024-10-07,C748,Lamp,Home Decor,2,140.51,0.11,250.11,North America
3696,2024-11-11,C1550,Handbag,Accessories,1,17.91,0.25,13.43,North America
3697,2023-06-20,C1517,Perfume,Beauty,9,49.42,0.19,360.27,Europe
3698,2022-09-17,C621,Yoga Mat,Sports,5,74.45,0.2,297.8,Asia Pacific
3699,2022-05-23,C1881,Comics,Books,1,29.28,0.0,29.28,North America
3700,2024-11-21,C1535,Rice,Grocery,5,9.21,0.08,42.37,Middle East
3701,2024-04-21,C1951,Laptop,Electronics,7,1248.43,0.11,7777.72,Europe
3702,2023-09-23,C1095,Vase,Home Decor,6,163.22,0.21,773.66,Middle East
3703,2024-09-07,C200,Yoga Mat,Sports,1,167.28,0.18,137.17,Europe
3704,2021-11-04,C1848,Handbag,Accessories,4,34.18,0.24,103.91,North America
3705,2021-10-29,C505,Jacket,Clothing,6,65.71,0.26,291.75,North America
3706,2024-01-13,C602,Milk,Grocery,7,8.75,0.21,48.39,Asia Pacific
3707,2023-06-16,C1925,Pasta,Grocery,8,8.09,0.1,58.25,Asia Pacific
3708,2021-02-17,C719,Smartphone,Electronics,7,1050.76,0.03,7134.66,North America
3709,2024-03-07,C1359,Rice,Grocery,6,7.23,0.01,42.95,Middle East
3710,2022-11-21,C1291,T-Shirt,Clothing,9,80.93,0.26,538.99,Asia Pacific
3711,2023-12-20,C759,Cap,Accessories,9,40.59,0.18,299.55,Asia Pacific
3712,2023-04-10,C1391,Belt,Accessories,1,75.44,0.01,74.69,North America
3713,2021-05-24,C1017,Cricket Bat,Sports,9,248.8,0.17,1858.54,Middle East
3714,2024-03-04,C1616,Hoodie,Clothing,2,87.69,0.13,152.58,Middle East
3715,2021-03-27,C971,Magazine,Books,6,30.21,0.19,146.82,North America
3716,2021-11-15,C827,Cushion,Home Decor,4,127.28,0.26,376.75,North America
3717,2023-12-29,C826,Notebook,Books,7,28.31,0.17,164.48,Asia Pacific
3718,2021-01-28,C274,Wall Art,Home Decor,8,133.99,0.09,975.45,North America
3719,2021-11-01,C909,Tennis Racket,Sports,1,178.09,0.01,176.31,North America
3720,2024-10-28,C175,Milk,Grocery,8,9.67,0.22,60.34,Middle East
3721,2024-05-12,C274,Novel,Books,5,26.17,0.22,102.06,Europe
3722,2021-03-16,C1923,Pasta,Grocery,2,11.93,0.3,16.7,Europe
3723,2023-02-25,C1176,Wall Art,Home Decor,3,186.18,0.12,491.52,Europe
3724,2023-02-03,C1532,Foundation,Beauty,6,73.19,0.14,377.66,Asia Pacific
3725,2021-06-14,C1306,Handbag,Accessories,3,49.22,0.12,129.94,North America
3726,2024-12-17,C601,Belt,Accessories,5,68.97,0.17,286.23,Asia Pacific
3727,2022-01-11,C1217,Handbag,Accessories,8,58.87,0.29,334.38,North America
3728,2024-03-20,C1679,Smartwatch,Electronics,1,1414.4,0.12,1244.67,Middle East
3729,2022-11-17,C1816,Eggs,Grocery,2,18.53,0.1,33.35,Asia Pacific
3730,2022-07-04,C975,Dress,Clothing,7,77.32,0.29,384.28,Middle East
3731,2023-04-10,C907,Perfume,Beauty,2,54.05,0.17,89.72,Middle East
3732,2022-08-05,C1899,Comics,Books,6,28.2,0.03,164.12,North America
3733,2024-02-15,C609,Smartphone,Electronics,6,1176.9,0.3,4942.98,Middle East
3734,2024-08-16,C495,Sunglasses,Accessories,7,22.33,0.12,137.55,Middle East
3735,2024-08-12,C104,Lipstick,Beauty,9,36.44,0.28,236.13,Europe
3736,2021-02-13,C1454,Comics,Books,5,18.08,0.16,75.94,North America
3737,2023-07-11,C1776,Wall Art,Home Decor,4,175.14,0.25,525.42,Asia Pacific
3738,2024-07-24,C1968,Cap,Accessories,7,47.82,0.17,277.83,Middle East
3739,2022-05-23,C714,Jacket,Clothing,4,62.16,0.24,188.97,North America
3740,2023-01-19,C1453,Serum,Beauty,6,42.06,0.12,222.08,North America
3741,2024-06-08,C1732,Wall Art,Home Decor,5,160.56,0.12,706.46,Europe
3742,2021-07-12,C1119,Smartwatch,Electronics,4,1196.68,0.08,4403.78,North America
3743,2021-08-18,C875,Dress,Clothing,8,105.01,0.24,638.46,Asia Pacific
3744,2021-05-21,C91,Serum,Beauty,7,119.37,0.11,743.68,Europe
3745,2023-07-26,C952,Wall Art,Home Decor,1,44.87,0.09,40.83,North America
3746,2024-02-08,C1238,Hoodie,Clothing,5,99.18,0.12,436.39,Europe
3747,2021-08-25,C891,Textbook,Books,9,31.7,0.25,213.98,Europe
3748,2022-09-22,C1126,Dumbbells,Sports,1,84.78,0.12,74.61,Middle East
3749,2023-10-24,C1009,Notebook,Books,4,8.48,0.03,32.9,Middle East
3750,2023-09-29,C445,Comics,Books,5,21.73,0.24,82.57,Europe
3751,2023-09-25,C849,Face Cream,Beauty,7,115.36,0.06,759.07,Europe
3752,2023-08-03,C1894,Wall Art,Home Decor,7,94.18,0.09,599.93,North America
3753,2024-11-01,C1003,Tablet,Electronics,6,1150.46,0.25,5177.07,Asia Pacific
3754,2024-01-14,C171,Perfume,Beauty,8,105.29,0.23,648.59,Middle East
3755,2024-06-12,C1870,Magazine,Books,9,6.58,0.02,58.04,North America
3756,2021-05-28,C538,T-Shirt,Clothing,3,68.79,0.15,175.41,Europe
3757,2022-10-08,C1607,Jacket,Clothing,2,113.27,0.07,210.68,North America
3758,2021-02-04,C1247,Sunglasses,Accessories,5,77.11,0.28,277.6,Europe
3759,2024-01-09,C150,Vase,Home Decor,1,77.22,0.08,71.04,Europe
3760,2021-05-11,C829,Cap,Accessories,6,63.18,0.28,272.94,Asia Pacific
3761,2021-12-30,C318,Tennis Racket,Sports,7,295.19,0.14,1777.04,Asia Pacific
3762,2024-03-03,C1123,Pasta,Grocery,3,11.29,0.15,28.79,Middle East
3763,2024-03-22,C1108,Headphones,Electronics,2,1369.43,0.03,2656.69,Asia Pacific
3764,2023-04-07,C1328,Face Cream,Beauty,1,83.5,0.26,61.79,Middle East
3765,2021-05-10,C142,Dress,Clothing,3,141.66,0.15,361.23,North America
3766,2021-04-22,C181,Bread,Grocery,1,4.87,0.27,3.56,Asia Pacific
3767,2021-01-21,C521,Rice,Grocery,7,12.55,0.1,79.07,Middle East
3768,2024-07-23,C1612,Sunglasses,Accessories,9,7.38,0.13,57.79,Europe
3769,2021-01-01,C897,Hoodie,Clothing,1,61.63,0.11,54.85,North America
3770,2021-10-29,C1613,Yoga Mat,Sports,1,89.75,0.1,80.78,Asia Pacific
3771,2022-08-12,C868,Cushion,Home Decor,8,177.39,0.17,1177.87,Asia Pacific
3772,2023-09-08,C1611,Jeans,Clothing,2,88.87,0.25,133.31,Middle East
3773,2021-06-15,C1378,Rice,Grocery,5,2.1,0.2,8.4,Asia Pacific
3774,2022-02-05,C408,Cricket Bat,Sports,7,184.73,0.15,1099.14,North America
3775,2021-01-22,C947,Milk,Grocery,1,6.62,0.1,5.96,North America
3776,2024-01-06,C761,Lipstick,Beauty,7,51.5,0.15,306.43,North America
3777,2024-06-13,C695,Sunglasses,Accessories,5,43.63,0.25,163.61,North America
3778,2024-08-21,C26,Yoga Mat,Sports,6,269.51,0.02,1584.72,Europe
3779,2022-01-14,C1419,Eggs,Grocery,1,8.84,0.1,7.96,Middle East
3780,2024-03-21,C106,Jacket,Clothing,9,33.28,0.1,269.57,North America
3781,2024-05-21,C1410,Cap,Accessories,8,44.66,0.05,339.42,Europe
3782,2022-11-18,C1292,Bread,Grocery,1,5.94,0.06,5.58,Middle East
3783,2022-01-07,C783,Headphones,Electronics,7,513.85,0.21,2841.59,Asia Pacific
3784,2023-12-05,C1735,Comics,Books,1,38.16,0.18,31.29,Middle East
3785,2024-02-16,C1150,Magazine,Books,2,11.28,0.2,18.05,Europe
3786,2021-12-30,C1348,Cushion,Home Decor,9,124.81,0.01,1112.06,Asia Pacific
3787,2021-10-09,C1059,Textbook,Books,4,13.51,0.17,44.85,North America
3788,2022-03-27,C1659,Textbook,Books,6,33.29,0.07,185.76,Europe
3789,2023-10-15,C1019,Tablet,Electronics,5,961.92,0.17,3991.97,Europe
3790,2021-03-10,C1364,Sunglasses,Accessories,5,5.49,0.3,19.21,Europe
3791,2023-02-08,C1483,Milk,Grocery,5,8.05,0.04,38.64,Asia Pacific
3792,2023-05-30,C3,Belt,Accessories,8,7.25,0.21,45.82,Europe
3793,2021-06-03,C1600,Eggs,Grocery,3,2.42,0.09,6.61,Asia Pacific
3794,2023-07-24,C613,Rug,Home Decor,2,120.53,0.15,204.9,Middle East
3795,2024-06-07,C1912,Smartphone,Electronics,1,338.78,0.12,298.13,Asia Pacific
3796,2022-11-17,C957,Foundation,Beauty,6,12.23,0.19,59.44,Middle East
3797,2021-01-14,C127,Handbag,Accessories,4,63.06,0.02,247.2,North America
3798,2024-11-29,C896,Textbook,Books,6,27.2,0.29,115.87,Asia Pacific
3799,2022-02-23,C922,Tablet,Electronics,9,1445.94,0.12,11451.84,Asia Pacific
3800,2021-11-08,C430,Wallet,Accessories,6,72.98,0.2,350.3,Middle East
3801,2023-10-27,C323,Lipstick,Beauty,9,17.17,0.02,151.44,Asia Pacific
3802,2021-04-10,C538,Cap,Accessories,2,25.59,0.26,37.87,North America
3803,2022-12-25,C809,Yoga Mat,Sports,2,239.13,0.11,425.65,Europe
3804,2023-11-08,C1076,Rug,Home Decor,8,69.59,0.24,423.11,North America
3805,2023-08-14,C1001,Rug,Home Decor,2,176.82,0.12,311.2,North America
3806,2023-01-10,C1722,Perfume,Beauty,8,39.76,0.19,257.64,Europe
3807,2024-05-26,C1063,Rug,Home Decor,5,127.37,0.08,585.9,Middle East
3808,2024-06-01,C128,Cap,Accessories,6,73.72,0.09,402.51,North America
3809,2022-01-16,C827,Milk,Grocery,7,15.79,0.16,92.85,Middle East
3810,2023-09-23,C1579,Handbag,Accessories,5,77.49,0.2,309.96,Europe
3811,2024-08-09,C1584,Belt,Accessories,8,40.78,0.18,267.52,Middle East
3812,2024-04-17,C1015,Magazine,Books,2,32.59,0.23,50.19,Asia Pacific
3813,2022-09-09,C826,Dress,Clothing,3,63.07,0.21,149.48,Europe
3814,2024-07-30,C1689,Textbook,Books,1,29.16,0.1,26.24,Middle East
3815,2024-12-20,C622,Rice,Grocery,6,11.95,0.02,70.27,Asia Pacific
3816,2021-07-15,C652,Jacket,Clothing,1,141.69,0.09,128.94,Asia Pacific
3817,2023-06-09,C618,Cap,Accessories,8,50.02,0.11,356.14,North America
3818,2023-06-07,C455,Tablet,Electronics,3,715.63,0.2,1717.51,Europe
3819,2022-08-22,C1369,Smartwatch,Electronics,2,1032.26,0.1,1858.07,Middle East
3820,2022-03-05,C494,Serum,Beauty,9,30.28,0.26,201.66,North America
3821,2021-06-07,C1177,Wallet,Accessories,3,16.04,0.29,34.17,Asia Pacific
3822,2022-02-15,C837,Wall Art,Home Decor,6,47.78,0.02,280.95,Europe
3823,2023-11-18,C1095,Textbook,Books,4,13.56,0.0,54.24,Europe
3824,2024-06-23,C411,Rice,Grocery,7,14.03,0.13,85.44,North America
3825,2023-01-13,C293,Face Cream,Beauty,3,15.68,0.0,47.04,Europe
3826,2023-06-16,C673,Cap,Accessories,2,48.56,0.22,75.75,North America
3827,2022-11-15,C1375,Face Cream,Beauty,9,95.19,0.15,728.2,North America
3828,2023-11-15,C1588,Milk,Grocery,1,18.04,0.12,15.88,North America
3829,2021-05-27,C227,Milk,Grocery,5,8.8,0.17,36.52,Middle East
3830,2022-10-01,C478,Serum,Beauty,1,32.92,0.22,25.68,Middle East
3831,2022-03-05,C469,Laptop,Electronics,4,403.99,0.17,1341.25,Middle East
3832,2023-07-17,C1221,Lipstick,Beauty,6,109.19,0.12,576.52,North America
3833,2023-08-21,C1227,Cushion,Home Decor,5,199.75,0.19,808.99,Europe
3834,2022-10-25,C1447,Novel,Books,6,12.74,0.13,66.5,Europe
3835,2024-01-02,C1349,Jacket,Clothing,1,108.15,0.06,101.66,Asia Pacific
3836,2024-07-13,C871,Sunglasses,Accessories,6,5.28,0.17,26.29,Asia Pacific
3837,2021-07-29,C1483,Wallet,Accessories,1,17.94,0.08,16.5,Middle East
3838,2022-11-19,C575,Yoga Mat,Sports,6,184.31,0.07,1028.45,Middle East
3839,2021-05-08,C660,Rice,Grocery,3,2.32,0.22,5.43,Middle East
3840,2024-05-17,C1994,Rice,Grocery,6,18.45,0.24,84.13,Asia Pacific
3841,2022-10-18,C461,Jeans,Clothing,7,86.47,0.3,423.7,North America
3842,2024-05-29,C876,Smartphone,Electronics,2,579.33,0.01,1147.07,North America
3843,2021-07-28,C709,Pasta,Grocery,9,19.98,0.29,127.67,Asia Pacific
3844,2021-09-05,C150,Dress,Clothing,6,88.4,0.26,392.5,North America
3845,2023-05-01,C1501,Comics,Books,4,39.73,0.03,154.15,North America
3846,2023-10-02,C38,Cap,Accessories,5,50.95,0.06,239.46,North America
3847,2023-08-25,C1885,Smartwatch,Electronics,9,675.31,0.14,5226.9,North America
3848,2023-06-07,C1983,Cricket Bat,Sports,5,171.83,0.16,721.69,Middle East
3849,2023-12-05,C1734,T-Shirt,Clothing,1,29.51,0.26,21.84,Asia Pacific
3850,2022-10-18,C652,Lamp,Home Decor,5,128.59,0.25,482.21,Europe
3851,2023-11-20,C1082,Wall Art,Home Decor,6,105.47,0.12,556.88,Europe
3852,2022-10-05,C1443,Bread,Grocery,1,17.96,0.26,13.29,Asia Pacific
3853,2022-03-17,C1018,Bread,Grocery,7,14.32,0.09,91.22,Europe
3854,2023-02-13,C1624,Handbag,Accessories,3,46.15,0.22,107.99,Asia Pacific
3855,2023-03-15,C1090,Bread,Grocery,9,13.7,0.28,88.78,Europe
3856,2022-09-26,C1776,Jacket,Clothing,2,35.0,0.17,58.1,Middle East
3857,2021-09-24,C819,Football,Sports,4,141.82,0.17,470.84,Asia Pacific
3858,2024-12-27,C1027,Cap,Accessories,6,35.22,0.25,158.49,Middle East
3859,2021-01-18,C43,Lamp,Home Decor,8,163.84,0.05,1245.18,Middle East
3860,2023-07-06,C1215,Rice,Grocery,9,13.43,0.03,117.24,Asia Pacific
3861,2021-05-09,C903,Perfume,Beauty,3,118.99,0.11,317.7,Europe
3862,2024-02-14,C551,Headphones,Electronics,5,1412.17,0.22,5507.46,Middle East
3863,2024-10-04,C253,Football,Sports,7,15.16,0.16,89.14,Europe
3864,2022-05-30,C172,Milk,Grocery,8,11.31,0.19,73.29,Middle East
3865,2021-12-24,C1944,Comics,Books,5,37.73,0.05,179.22,North America
3866,2024-11-03,C996,Magazine,Books,7,23.84,0.14,143.52,Asia Pacific
3867,2021-06-09,C953,Tennis Racket,Sports,2,275.94,0.03,535.32,Middle East
3868,2021-08-21,C1428,Bread,Grocery,6,5.06,0.25,22.77,Asia Pacific
3869,2023-03-23,C862,Face Cream,Beauty,4,52.64,0.04,202.14,Middle East
3870,2024-04-14,C1486,Lipstick,Beauty,5,115.95,0.04,556.56,North America
3871,2022-05-01,C1470,Tablet,Electronics,3,1454.5,0.08,4014.42,Europe
3872,2024-12-02,C1966,Vase,Home Decor,6,37.25,0.26,165.39,Asia Pacific
3873,2022-06-22,C1504,Novel,Books,9,5.99,0.18,44.21,Europe
3874,2022-12-31,C785,Novel,Books,3,32.7,0.06,92.21,Middle East
3875,2023-12-31,C1964,Milk,Grocery,6,10.05,0.1,54.27,Europe
3876,2022-01-15,C1178,Smartwatch,Electronics,7,876.2,0.03,5949.4,Europe
3877,2022-06-18,C1952,Handbag,Accessories,9,13.8,0.23,95.63,Asia Pacific
3878,2021-02-28,C565,Hoodie,Clothing,1,64.27,0.3,44.99,Asia Pacific
3879,2021-03-16,C1184,Foundation,Beauty,1,40.97,0.23,31.55,Europe
3880,2021-09-20,C678,Notebook,Books,1,36.62,0.04,35.16,Europe
3881,2024-09-27,C247,Smartwatch,Electronics,7,1103.56,0.01,7647.67,Asia Pacific
3882,2022-07-12,C1233,Comics,Books,5,8.72,0.04,41.86,North America
3883,2021-09-04,C1272,Vase,Home Decor,6,21.71,0.09,118.54,North America
3884,2023-03-11,C241,Belt,Accessories,8,67.72,0.05,514.67,Asia Pacific
3885,2024-06-20,C1528,Sunglasses,Accessories,3,77.2,0.29,164.44,Europe
3886,2022-06-06,C244,Dumbbells,Sports,6,131.79,0.08,727.48,North America
3887,2023-05-17,C1848,Perfume,Beauty,1,21.24,0.03,20.6,Middle East
3888,2022-04-16,C1342,Milk,Grocery,9,5.29,0.06,44.75,Asia Pacific
3889,2021-07-25,C1817,Cap,Accessories,3,59.06,0.09,161.23,Middle East
3890,2021-06-08,C1043,Rug,Home Decor,7,163.3,0.27,834.46,Europe
3891,2022-03-23,C1302,Laptop,Electronics,7,486.1,0.02,3334.65,Asia Pacific
3892,2023-12-09,C2000,Sunglasses,Accessories,4,21.48,0.21,67.88,Asia Pacific
3893,2023-09-26,C1206,Headphones,Electronics,9,846.92,0.21,6021.6,North America
3894,2021-06-03,C811,Tennis Racket,Sports,4,212.82,0.28,612.92,North America
3895,2022-06-27,C78,Belt,Accessories,2,48.85,0.23,75.23,North America
3896,2023-06-23,C740,Wallet,Accessories,8,51.05,0.22,318.55,Europe
3897,2021-07-05,C1892,Laptop,Electronics,6,909.89,0.08,5022.59,Asia Pacific
3898,2024-11-11,C4,Eggs,Grocery,2,4.14,0.24,6.29,Europe
3899,2021-12-05,C11,Hoodie,Clothing,8,49.55,0.04,380.54,Middle East
3900,2021-03-21,C250,Cushion,Home Decor,2,37.85,0.22,59.05,Asia Pacific
3901,2024-04-30,C1386,Football,Sports,5,230.6,0.29,818.63,Europe
3902,2023-08-03,C1320,Dumbbells,Sports,4,226.01,0.09,822.68,Asia Pacific
3903,2021-11-24,C59,Tennis Racket,Sports,2,184.96,0.17,307.03,Middle East
3904,2024-06-26,C88,Sunglasses,Accessories,9,58.36,0.19,425.44,North America
3905,2021-06-12,C434,Wall Art,Home Decor,5,158.95,0.18,651.7,Asia Pacific
3906,2024-01-30,C395,Face Cream,Beauty,2,76.83,0.03,149.05,Europe
3907,2021-01-05,C607,Wall Art,Home Decor,1,151.2,0.11,134.57,Europe
3908,2024-03-31,C371,Notebook,Books,2,15.74,0.24,23.92,North America
3909,2022-01-05,C753,T-Shirt,Clothing,5,47.08,0.15,200.09,Asia Pacific
3910,2021-03-22,C1843,Serum,Beauty,9,119.35,0.2,859.32,Asia Pacific
3911,2021-03-31,C1466,Smartphone,Electronics,3,1432.6,0.06,4039.93,North America
3912,2021-03-15,C1595,Jacket,Clothing,7,66.66,0.21,368.63,Europe
3913,2022-01-05,C954,Cricket Bat,Sports,9,195.74,0.27,1286.01,North America
3914,2021-10-16,C1275,Wall Art,Home Decor,3,152.15,0.17,378.85,Middle East
3915,2022-08-25,C1466,Cap,Accessories,2,34.16,0.19,55.34,Europe
3916,2024-04-28,C741,Yoga Mat,Sports,6,82.91,0.21,392.99,Europe
3917,2023-03-10,C1239,Rice,Grocery,9,17.52,0.22,122.99,North America
3918,2021-10-12,C428,Notebook,Books,8,5.95,0.23,36.65,Asia Pacific
3919,2024-10-22,C955,Foundation,Beauty,2,12.71,0.22,19.83,North America
3920,2021-04-22,C1794,Magazine,Books,1,36.14,0.28,26.02,Middle East
3921,2024-02-29,C1436,Belt,Accessories,2,69.7,0.14,119.88,Asia Pacific
3922,2024-10-05,C1352,Handbag,Accessories,8,75.22,0.17,499.46,Asia Pacific
3923,2024-05-26,C1225,Face Cream,Beauty,6,18.52,0.28,80.01,Europe
3924,2023-12-10,C640,Foundation,Beauty,4,99.24,0.1,357.26,Asia Pacific
3925,2024-11-23,C1321,Lipstick,Beauty,7,53.57,0.23,288.74,North America
3926,2024-11-24,C510,Foundation,Beauty,1,19.61,0.08,18.04,Middle East
3927,2021-03-25,C1635,Milk,Grocery,8,5.79,0.2,37.06,Europe
3928,2023-10-28,C1852,Handbag,Accessories,3,5.08,0.22,11.89,Middle East
3929,2024-11-27,C847,T-Shirt,Clothing,3,56.4,0.15,143.82,Europe
3930,2024-11-10,C926,Eggs,Grocery,2,9.85,0.02,19.31,Europe
3931,2021-08-21,C1943,Football,Sports,5,165.85,0.22,646.82,Asia Pacific
3932,2023-09-25,C211,Dress,Clothing,9,40.42,0.03,352.87,Asia Pacific
3933,2022-03-30,C777,Foundation,Beauty,4,40.52,0.17,134.53,Europe
3934,2022-01-07,C1118,Hoodie,Clothing,4,146.58,0.23,451.47,Middle East
3935,2024-07-26,C1576,Rice,Grocery,4,15.72,0.24,47.79,North America
3936,2022-03-10,C1984,Cricket Bat,Sports,1,220.82,0.24,167.82,Asia Pacific
3937,2021-08-23,C18,Tablet,Electronics,3,392.29,0.05,1118.03,Middle East
3938,2023-05-15,C1859,Headphones,Electronics,4,616.66,0.19,1997.98,Middle East
3939,2022-07-10,C927,Tennis Racket,Sports,7,51.91,0.27,265.26,Middle East
3940,2021-09-28,C881,Smartphone,Electronics,4,672.33,0.15,2285.92,North America
3941,2024-11-11,C64,Yoga Mat,Sports,2,227.71,0.04,437.2,Europe
3942,2021-03-26,C1654,Rice,Grocery,3,12.21,0.14,31.5,Asia Pacific
